id;latitud;longitud;sec
101I;-33.406175;-70.623244;0
101I;-33.405073;-70.622375;1
101I;-33.401975;-70.627514;2
101I;-33.402292;-70.628432;3
101I;-33.401869;-70.629007;4
101I;-33.401154;-70.629958;5
101I;-33.400082;-70.629154;6
101I;-33.396892;-70.643181;7
101I;-33.396311;-70.644444;8
101I;-33.39529;-70.652413;9
101I;-33.395886;-70.658338;10
101I;-33.397559;-70.668938;11
101I;-33.398531;-70.671099;12
101I;-33.403013;-70.684019;13
101I;-33.40201;-70.689031;14
101I;-33.40042;-70.693269;15
101I;-33.399974;-70.696014;16
101I;-33.400272;-70.697945;17
101I;-33.40262;-70.70221;18
101I;-33.407005;-70.705246;19
101I;-33.408565;-70.705897;20
101I;-33.408507;-70.707833;21
101I;-33.418808;-70.703331;22
101I;-33.420228;-70.704103;23
101I;-33.420791;-70.701808;24
101I;-33.428473;-70.703992;25
101I;-33.428046;-70.706406;26
101I;-33.432364;-70.707198;27
101I;-33.447811;-70.70725;28
101I;-33.455488;-70.705759;29
101I;-33.464538;-70.705158;30
101I;-33.465574;-70.708135;31
101I;-33.470022;-70.717252;32
101I;-33.47334;-70.722257;33
101I;-33.480131;-70.72359;34
101I;-33.481993;-70.724653;35
101I;-33.485712;-70.724673;36
101I;-33.489107;-70.723708;37
101I;-33.491629;-70.722357;38
101I;-33.494856;-70.722364;39
101I;-33.495378;-70.722105;40
101I;-33.50006;-70.713582;41
101I;-33.500871;-70.710074;42
101I;-33.504146;-70.711851;43
101I;-33.505596;-70.713849;44
101I;-33.503817;-70.724536;45
101I;-33.502294;-70.728952;46
101I;-33.501825;-70.734397;47
101I;-33.505094;-70.73583;48
101I;-33.508445;-70.735054;49
101I;-33.508434;-70.734582;50
101R;-33.508434;-70.734582;0
101R;-33.505145;-70.735355;1
101R;-33.501892;-70.733916;2
101R;-33.502294;-70.728952;3
101R;-33.503769;-70.724748;4
101R;-33.504891;-70.718035;5
101R;-33.498602;-70.716293;6
101R;-33.495378;-70.722105;7
101R;-33.494856;-70.722364;8
101R;-33.491629;-70.722357;9
101R;-33.489107;-70.723708;10
101R;-33.485454;-70.724712;11
101R;-33.481716;-70.724364;12
101R;-33.480139;-70.723486;13
101R;-33.473683;-70.722155;14
101R;-33.473131;-70.721721;15
101R;-33.470262;-70.717134;16
101R;-33.465774;-70.707952;17
101R;-33.464507;-70.704416;18
101R;-33.46432;-70.704499;19
101R;-33.464502;-70.705072;20
101R;-33.455488;-70.705759;21
101R;-33.447811;-70.70725;22
101R;-33.432391;-70.707197;23
101R;-33.428046;-70.706406;24
101R;-33.428473;-70.703992;25
101R;-33.420713;-70.70175;26
101R;-33.420552;-70.702437;27
101R;-33.418899;-70.703331;28
101R;-33.408507;-70.707833;29
101R;-33.408625;-70.705464;30
101R;-33.405624;-70.704114;31
101R;-33.402849;-70.70234;32
101R;-33.400646;-70.698481;33
101R;-33.400057;-70.695876;34
101R;-33.400536;-70.693143;35
101R;-33.401876;-70.689654;36
101R;-33.402967;-70.685402;37
101R;-33.403238;-70.682984;38
101R;-33.402329;-70.679448;39
101R;-33.399696;-70.672182;40
101R;-33.398509;-70.670669;41
101R;-33.397611;-70.668805;42
101R;-33.395945;-70.658287;43
101R;-33.39529;-70.652413;44
101R;-33.396311;-70.644444;45
101R;-33.396892;-70.643181;46
101R;-33.400082;-70.629154;47
101R;-33.401154;-70.629958;48
101R;-33.406175;-70.623244;49
101cI;-33.463178;-70.695377;0
101cI;-33.462398;-70.693314;1
101cI;-33.460745;-70.693397;2
101cI;-33.460667;-70.691776;3
101cI;-33.459033;-70.691874;4
101cI;-33.459737;-70.694044;5
101cI;-33.45271;-70.696675;6
101cI;-33.454309;-70.701639;7
101cI;-33.456072;-70.705704;8
101cI;-33.464538;-70.705158;9
101cI;-33.465574;-70.708135;10
101cI;-33.470022;-70.717252;11
101cI;-33.47334;-70.722257;12
101cI;-33.480131;-70.72359;13
101cI;-33.481778;-70.724629;14
101cI;-33.485074;-70.724733;15
101cI;-33.489107;-70.723708;16
101cI;-33.491629;-70.722357;17
101cI;-33.495029;-70.722307;18
101cI;-33.495937;-70.721283;19
101cI;-33.50006;-70.713582;20
101cI;-33.500871;-70.710074;21
101cI;-33.504146;-70.711851;22
101cI;-33.505596;-70.713849;23
101cI;-33.503817;-70.724536;24
101cI;-33.502294;-70.728952;25
101cI;-33.501825;-70.734397;26
101cI;-33.505094;-70.73583;27
101cI;-33.508445;-70.735054;28
101cI;-33.508434;-70.734582;29
101cR;-33.508434;-70.734582;0
101cR;-33.505145;-70.735355;1
101cR;-33.501892;-70.733916;2
101cR;-33.502294;-70.728952;3
101cR;-33.503769;-70.724748;4
101cR;-33.504891;-70.718035;5
101cR;-33.498602;-70.716293;6
101cR;-33.495378;-70.722105;7
101cR;-33.494856;-70.722364;8
101cR;-33.491629;-70.722357;9
101cR;-33.489107;-70.723708;10
101cR;-33.485454;-70.724712;11
101cR;-33.481716;-70.724364;12
101cR;-33.480139;-70.723486;13
101cR;-33.473353;-70.721962;14
101cR;-33.470195;-70.717004;15
101cR;-33.465774;-70.707952;16
101cR;-33.464507;-70.704416;17
101cR;-33.46432;-70.704499;18
101cR;-33.464502;-70.705072;19
101cR;-33.459132;-70.705433;20
101cR;-33.457475;-70.705233;21
101cR;-33.455487;-70.697222;22
101cR;-33.463178;-70.695377;23
102I;-33.463178;-70.695377;0
102I;-33.462398;-70.693314;1
102I;-33.460745;-70.693397;2
102I;-33.460667;-70.691776;3
102I;-33.459033;-70.691874;4
102I;-33.459737;-70.694044;5
102I;-33.45271;-70.696675;6
102I;-33.454309;-70.701639;7
102I;-33.456072;-70.705704;8
102I;-33.471335;-70.7044;9
102I;-33.478664;-70.702451;10
102I;-33.483178;-70.696325;11
102I;-33.484644;-70.692115;12
102I;-33.484271;-70.689781;13
102I;-33.484823;-70.688227;14
102I;-33.486328;-70.686644;15
102I;-33.48939;-70.682404;16
102I;-33.493421;-70.677621;17
102I;-33.498775;-70.670367;18
102I;-33.499382;-70.669234;19
102I;-33.500394;-70.666483;20
102I;-33.502504;-70.658337;21
102I;-33.503773;-70.654444;22
102I;-33.507258;-70.638699;23
102I;-33.507118;-70.631997;24
102I;-33.507757;-70.624045;25
102I;-33.508662;-70.606679;26
102I;-33.509737;-70.592069;27
102I;-33.510817;-70.58989;28
102I;-33.51084;-70.587935;29
102I;-33.516965;-70.58344;30
102I;-33.520299;-70.580301;31
102I;-33.521667;-70.57935;32
102I;-33.531914;-70.57495;33
102I;-33.535626;-70.573692;34
102I;-33.547743;-70.568284;35
102I;-33.559888;-70.558271;36
102I;-33.562891;-70.555329;37
102I;-33.563554;-70.555132;38
102I;-33.565348;-70.555295;39
102I;-33.567832;-70.554635;40
102I;-33.570901;-70.555034;41
102I;-33.573751;-70.554915;42
102I;-33.579187;-70.551908;43
102I;-33.579586;-70.551596;44
102I;-33.579407;-70.551336;45
102R;-33.579407;-70.551336;0
102R;-33.573232;-70.554842;1
102R;-33.568012;-70.554499;2
102R;-33.565477;-70.555142;3
102R;-33.56362;-70.554969;4
102R;-33.562895;-70.555157;5
102R;-33.557363;-70.560074;6
102R;-33.547485;-70.568035;7
102R;-33.534231;-70.573966;8
102R;-33.530777;-70.575129;9
102R;-33.52155;-70.578969;10
102R;-33.520358;-70.579682;11
102R;-33.517893;-70.582391;12
102R;-33.512927;-70.586087;13
102R;-33.510106;-70.586474;14
102R;-33.510039;-70.587991;15
102R;-33.510466;-70.589767;16
102R;-33.509714;-70.591605;17
102R;-33.508602;-70.606486;18
102R;-33.507053;-70.631111;19
102R;-33.506995;-70.638639;20
102R;-33.503981;-70.652915;21
102R;-33.500909;-70.664256;22
102R;-33.499284;-70.669385;23
102R;-33.491894;-70.679283;24
102R;-33.484708;-70.68831;25
102R;-33.484213;-70.689709;26
102R;-33.484512;-70.692111;27
102R;-33.483175;-70.696018;28
102R;-33.478566;-70.702371;29
102R;-33.471335;-70.7044;30
102R;-33.463058;-70.705184;31
102R;-33.457563;-70.705345;32
102R;-33.455487;-70.697222;33
102R;-33.463178;-70.695377;34
103I;-33.428821;-70.620362;0
103I;-33.429613;-70.619793;1
103I;-33.429188;-70.618897;2
103I;-33.425961;-70.614913;3
103I;-33.424602;-70.61199;4
103I;-33.431446;-70.609466;5
103I;-33.4381;-70.607501;6
103I;-33.45349;-70.604826;7
103I;-33.465973;-70.606787;8
103I;-33.476884;-70.606165;9
103I;-33.477083;-70.605872;10
103I;-33.490623;-70.606459;11
103I;-33.490265;-70.601769;12
103I;-33.497352;-70.602119;13
103I;-33.499427;-70.602597;14
103I;-33.501383;-70.600528;15
103I;-33.508977;-70.602015;16
103I;-33.507724;-70.621027;17
103I;-33.509959;-70.620653;18
103R;-33.509959;-70.620653;0
103R;-33.514294;-70.619989;1
103R;-33.516272;-70.62413;2
103R;-33.514946;-70.624756;3
103R;-33.512959;-70.624642;4
103R;-33.507925;-70.62577;5
103R;-33.507692;-70.625519;6
103R;-33.508445;-70.610225;7
103R;-33.508953;-70.60427;8
103R;-33.497474;-70.602043;9
103R;-33.490265;-70.601769;10
103R;-33.490549;-70.606426;11
103R;-33.477083;-70.605872;12
103R;-33.476884;-70.606165;13
103R;-33.465973;-70.606787;14
103R;-33.45321;-70.604844;15
103R;-33.43836;-70.607375;16
103R;-33.430664;-70.609727;17
103R;-33.423577;-70.612447;18
103R;-33.426909;-70.616211;19
103R;-33.428821;-70.620362;20
104I;-33.420756;-70.608112;0
104I;-33.421811;-70.607394;1
104I;-33.423659;-70.606782;2
104I;-33.423189;-70.604638;3
104I;-33.441578;-70.599662;4
104I;-33.448637;-70.5987;5
104I;-33.449287;-70.597854;6
104I;-33.454201;-70.598648;7
104I;-33.45604;-70.597916;8
104I;-33.494032;-70.599842;9
104I;-33.498002;-70.597298;10
104I;-33.516965;-70.58344;11
104I;-33.520299;-70.580301;12
104I;-33.521667;-70.57935;13
104I;-33.531914;-70.57495;14
104I;-33.535626;-70.573692;15
104I;-33.547743;-70.568284;16
104I;-33.559888;-70.558271;17
104I;-33.562891;-70.555329;18
104I;-33.563554;-70.555132;19
104I;-33.565348;-70.555295;20
104I;-33.567832;-70.554635;21
104I;-33.570901;-70.555034;22
104I;-33.573751;-70.554915;23
104I;-33.579187;-70.551908;24
104I;-33.579586;-70.551596;25
104I;-33.579407;-70.551336;26
104R;-33.579407;-70.551336;0
104R;-33.573232;-70.554842;1
104R;-33.568012;-70.554499;2
104R;-33.565477;-70.555142;3
104R;-33.56362;-70.554969;4
104R;-33.562694;-70.555266;5
104R;-33.557363;-70.560074;6
104R;-33.547485;-70.568035;7
104R;-33.534231;-70.573966;8
104R;-33.527159;-70.57658;9
104R;-33.520769;-70.57941;10
104R;-33.517893;-70.582391;11
104R;-33.511396;-70.587354;12
104R;-33.495627;-70.598962;13
104R;-33.493789;-70.599793;14
104R;-33.455333;-70.597764;15
104R;-33.454175;-70.598607;16
104R;-33.449287;-70.597854;17
104R;-33.448574;-70.598617;18
104R;-33.441556;-70.599576;19
104R;-33.423167;-70.604535;20
104R;-33.419919;-70.605878;21
104R;-33.419854;-70.606143;22
104R;-33.420756;-70.608112;23
105I;-33.394127;-70.759587;0
105I;-33.397398;-70.761134;1
105I;-33.399622;-70.755398;2
105I;-33.397663;-70.754468;3
105I;-33.397222;-70.753629;4
105I;-33.398793;-70.747694;5
105I;-33.399413;-70.746993;6
105I;-33.404041;-70.744907;7
105I;-33.40571;-70.74552;8
105I;-33.407191;-70.738569;9
105I;-33.407195;-70.737746;10
105I;-33.406462;-70.736092;11
105I;-33.407277;-70.733091;12
105I;-33.407363;-70.731279;13
105I;-33.406475;-70.727665;14
105I;-33.402193;-70.730977;15
105I;-33.401888;-70.730856;16
105I;-33.401909;-70.723921;17
105I;-33.401385;-70.720632;18
105I;-33.401525;-70.718667;19
105I;-33.402751;-70.711103;20
105I;-33.403389;-70.709351;21
105I;-33.404789;-70.709593;22
105I;-33.404341;-70.706756;23
105I;-33.404476;-70.705768;24
105I;-33.406039;-70.702733;25
105I;-33.408814;-70.694045;26
105I;-33.411973;-70.692804;27
105I;-33.415133;-70.692208;28
105I;-33.417407;-70.69034;29
105I;-33.418485;-70.69033;30
105I;-33.422211;-70.69118;31
105I;-33.43026;-70.692364;32
105I;-33.4378;-70.692449;33
105I;-33.439908;-70.691918;34
105I;-33.449683;-70.692611;35
105I;-33.461788;-70.688419;36
105I;-33.472843;-70.688423;37
105I;-33.47678;-70.686076;38
105I;-33.478763;-70.685539;39
105I;-33.481118;-70.68616;40
105I;-33.482297;-70.68693;41
105I;-33.485046;-70.687996;42
105I;-33.486351;-70.686728;43
105I;-33.488007;-70.687721;44
105I;-33.488513;-70.687272;45
105I;-33.495185;-70.686699;46
105I;-33.506299;-70.692121;47
105I;-33.507194;-70.689559;48
105I;-33.519529;-70.695659;49
105I;-33.524416;-70.699025;50
105I;-33.525033;-70.698723;51
105I;-33.525477;-70.69921;52
105I;-33.530903;-70.702061;53
105I;-33.532785;-70.702575;54
105I;-33.534176;-70.698807;55
105I;-33.541338;-70.705565;56
105R;-33.541338;-70.705565;0
105R;-33.543769;-70.707829;1
105R;-33.538024;-70.707503;2
105R;-33.531974;-70.705871;3
105R;-33.53184;-70.705527;4
105R;-33.532785;-70.702575;5
105R;-33.530688;-70.70199;6
105R;-33.525477;-70.69921;7
105R;-33.525033;-70.698723;8
105R;-33.524416;-70.699025;9
105R;-33.519529;-70.695659;10
105R;-33.507194;-70.689559;11
105R;-33.506299;-70.692121;12
105R;-33.495185;-70.686699;13
105R;-33.488513;-70.687272;14
105R;-33.487774;-70.688135;15
105R;-33.481399;-70.685628;16
105R;-33.478877;-70.68519;17
105R;-33.476707;-70.685745;18
105R;-33.475015;-70.686939;19
105R;-33.472983;-70.687921;20
105R;-33.464026;-70.688066;21
105R;-33.461342;-70.688394;22
105R;-33.456187;-70.689794;23
105R;-33.45041;-70.691804;24
105R;-33.448509;-70.692068;25
105R;-33.440063;-70.691522;26
105R;-33.437368;-70.692169;27
105R;-33.430095;-70.692177;28
105R;-33.420425;-70.690437;29
105R;-33.417407;-70.69034;30
105R;-33.41552;-70.691721;31
105R;-33.411866;-70.692442;32
105R;-33.408861;-70.693618;33
105R;-33.405627;-70.703501;34
105R;-33.404651;-70.7053;35
105R;-33.403971;-70.705661;36
105R;-33.40352;-70.706525;37
105R;-33.403674;-70.708511;38
105R;-33.402425;-70.712338;39
105R;-33.401361;-70.72062;40
105R;-33.4007;-70.721428;41
105R;-33.401152;-70.728653;42
105R;-33.401022;-70.730965;43
105R;-33.402054;-70.731322;44
105R;-33.406477;-70.727944;45
105R;-33.407302;-70.731807;46
105R;-33.407182;-70.733078;47
105R;-33.40638;-70.736055;48
105R;-33.407133;-70.738341;49
105R;-33.40561;-70.745381;50
105R;-33.404151;-70.744772;51
105R;-33.402748;-70.745299;52
105R;-33.402344;-70.747997;53
105R;-33.401782;-70.748865;54
105R;-33.400272;-70.752888;55
105R;-33.399613;-70.755453;56
105R;-33.397398;-70.761134;57
105R;-33.394127;-70.759587;58
106I;-33.522683;-70.800511;0
106I;-33.520917;-70.800861;1
106I;-33.520369;-70.800693;2
106I;-33.520315;-70.798394;3
106I;-33.519639;-70.794417;4
106I;-33.522678;-70.794218;5
106I;-33.524961;-70.794406;6
106I;-33.524483;-70.777164;7
106I;-33.525458;-70.763138;8
106I;-33.525377;-70.757248;9
106I;-33.526298;-70.757105;10
106I;-33.526669;-70.757345;11
106I;-33.526809;-70.757089;12
106I;-33.511235;-70.75734;13
106I;-33.494686;-70.757246;14
106I;-33.493422;-70.756323;15
106I;-33.491528;-70.753365;16
106I;-33.488216;-70.751282;17
106I;-33.487061;-70.749895;18
106I;-33.485536;-70.74742;19
106I;-33.481433;-70.744785;20
106I;-33.472214;-70.737425;21
106I;-33.470857;-70.735974;22
106I;-33.463824;-70.723251;23
106I;-33.459067;-70.712291;24
106I;-33.451675;-70.68086;25
106I;-33.451074;-70.679634;26
106I;-33.447869;-70.667186;27
106I;-33.44603;-70.658427;28
106I;-33.442251;-70.64382;29
106I;-33.441739;-70.642703;30
106I;-33.437747;-70.636761;31
106I;-33.43677;-70.632612;32
106I;-33.434731;-70.627723;33
106I;-33.430042;-70.622122;34
106I;-33.429613;-70.619793;35
106I;-33.434928;-70.616588;36
106I;-33.453255;-70.612483;37
106I;-33.453762;-70.609011;38
106I;-33.462003;-70.610294;39
106I;-33.46237;-70.6056;40
106I;-33.46445;-70.601315;41
106I;-33.464647;-70.598364;42
106I;-33.494032;-70.599842;43
106I;-33.498002;-70.597298;44
106I;-33.507767;-70.59015;45
106I;-33.51029;-70.590618;46
106I;-33.510736;-70.589483;47
106I;-33.510082;-70.587701;48
106I;-33.510868;-70.57616;49
106I;-33.506664;-70.575118;50
106I;-33.508529;-70.560892;51
106I;-33.505227;-70.561087;52
106I;-33.504354;-70.565619;53
106R;-33.504486;-70.565635;0
106R;-33.505355;-70.561087;1
106R;-33.508529;-70.560892;2
106R;-33.506664;-70.575118;3
106R;-33.51076;-70.576143;4
106R;-33.5101;-70.588311;5
106R;-33.495627;-70.598962;6
106R;-33.493789;-70.599793;7
106R;-33.492795;-70.599777;8
106R;-33.464541;-70.598266;9
106R;-33.464347;-70.601436;10
106R;-33.462614;-70.604468;11
106R;-33.462208;-70.605766;12
106R;-33.461893;-70.610106;13
106R;-33.453667;-70.608887;14
106R;-33.429906;-70.616716;15
106R;-33.427746;-70.617747;16
106R;-33.428821;-70.620362;17
106R;-33.429937;-70.62224;18
106R;-33.434467;-70.627585;19
106R;-33.436534;-70.632383;20
106R;-33.436645;-70.634581;21
106R;-33.437079;-70.635179;22
106R;-33.437498;-70.636578;23
106R;-33.441621;-70.642772;24
106R;-33.442164;-70.644005;25
106R;-33.447121;-70.66563;26
106R;-33.450909;-70.679864;27
106R;-33.451505;-70.6811;28
106R;-33.458621;-70.711952;29
106R;-33.464131;-70.724292;30
106R;-33.467683;-70.730972;31
106R;-33.470759;-70.736061;32
106R;-33.471784;-70.73734;33
106R;-33.473908;-70.739123;34
106R;-33.478454;-70.742434;35
106R;-33.481444;-70.745023;36
106R;-33.484562;-70.747135;37
106R;-33.486133;-70.748745;38
106R;-33.488262;-70.751584;39
106R;-33.49114;-70.754611;40
106R;-33.492415;-70.755609;41
106R;-33.493296;-70.756865;42
106R;-33.493992;-70.757279;43
106R;-33.496277;-70.757541;44
106R;-33.524009;-70.75728;45
106R;-33.524057;-70.763053;46
106R;-33.525452;-70.762959;47
106R;-33.524402;-70.777176;48
106R;-33.524896;-70.796859;49
106R;-33.519918;-70.796851;50
106R;-33.52033;-70.798919;51
106R;-33.520418;-70.80078;52
106R;-33.522683;-70.800511;53
107I;-33.380644;-70.637209;0
107I;-33.382045;-70.632585;1
107I;-33.384651;-70.625885;2
107I;-33.386788;-70.622604;3
107I;-33.38738;-70.621122;4
107I;-33.388507;-70.619983;5
107I;-33.387699;-70.617706;6
107I;-33.387727;-70.616534;7
107I;-33.388045;-70.615657;8
107I;-33.388984;-70.616642;9
107I;-33.389705;-70.618542;10
107I;-33.390802;-70.619368;11
107I;-33.39275;-70.61985;12
107I;-33.394074;-70.621087;13
107I;-33.393075;-70.624025;14
107I;-33.394052;-70.625906;15
107I;-33.394663;-70.626222;16
107I;-33.396184;-70.626324;17
107I;-33.400082;-70.629154;18
107I;-33.396892;-70.643181;19
107I;-33.396437;-70.643897;20
107I;-33.396007;-70.646132;21
107I;-33.39529;-70.652413;22
107I;-33.395848;-70.657993;23
107I;-33.397559;-70.668938;24
107I;-33.398531;-70.671099;25
107I;-33.403034;-70.684184;26
107I;-33.40201;-70.689031;27
107I;-33.400259;-70.693855;28
107I;-33.399974;-70.696014;29
107I;-33.400153;-70.697571;30
107I;-33.402126;-70.701536;31
107I;-33.402775;-70.702371;32
107I;-33.407005;-70.705246;33
107I;-33.408565;-70.705897;34
107I;-33.408507;-70.707833;35
107I;-33.418808;-70.703331;36
107I;-33.420228;-70.704103;37
107I;-33.420791;-70.701808;38
107I;-33.428473;-70.703992;39
107I;-33.428046;-70.706406;40
107I;-33.432364;-70.707198;41
107I;-33.438164;-70.707069;42
107I;-33.441303;-70.707375;43
107I;-33.447811;-70.70725;44
107I;-33.455488;-70.705759;45
107I;-33.471335;-70.7044;46
107I;-33.478332;-70.702656;47
107I;-33.479173;-70.701904;48
107I;-33.483178;-70.696325;49
107I;-33.484644;-70.692115;50
107I;-33.484271;-70.689781;51
107I;-33.484823;-70.688227;52
107I;-33.486328;-70.686644;53
107I;-33.48939;-70.682404;54
107I;-33.493421;-70.677621;55
107I;-33.498775;-70.670367;56
107I;-33.499382;-70.669234;57
107I;-33.500394;-70.666483;58
107I;-33.502504;-70.658337;59
107I;-33.503773;-70.654444;60
107I;-33.507258;-70.638699;61
107I;-33.507118;-70.631997;62
107I;-33.507757;-70.624045;63
107I;-33.508662;-70.606679;64
107I;-33.509786;-70.591608;65
107I;-33.510736;-70.589483;66
107I;-33.510084;-70.587578;67
107I;-33.510827;-70.576146;68
107I;-33.511807;-70.565737;69
107I;-33.511555;-70.564136;70
107I;-33.511809;-70.560547;71
107I;-33.505227;-70.561087;72
107I;-33.504354;-70.565619;73
107R;-33.504746;-70.564269;0
107R;-33.505355;-70.561087;1
107R;-33.511658;-70.560569;2
107R;-33.511488;-70.564345;3
107R;-33.511767;-70.56574;4
107R;-33.510793;-70.57615;5
107R;-33.510033;-70.587801;6
107R;-33.510466;-70.589767;7
107R;-33.509714;-70.591605;8
107R;-33.508602;-70.606486;9
107R;-33.507053;-70.631111;10
107R;-33.50703;-70.638351;11
107R;-33.506748;-70.640287;12
107R;-33.503981;-70.652915;13
107R;-33.500909;-70.664256;14
107R;-33.499284;-70.669385;15
107R;-33.491894;-70.679283;16
107R;-33.484708;-70.68831;17
107R;-33.484213;-70.689709;18
107R;-33.484512;-70.692111;19
107R;-33.483175;-70.696018;20
107R;-33.479393;-70.701427;21
107R;-33.478333;-70.702518;22
107R;-33.471335;-70.7044;23
107R;-33.455488;-70.705759;24
107R;-33.447811;-70.70725;25
107R;-33.441993;-70.707352;26
107R;-33.438164;-70.707069;27
107R;-33.432391;-70.707197;28
107R;-33.428046;-70.706406;29
107R;-33.428473;-70.703992;30
107R;-33.420713;-70.70175;31
107R;-33.420552;-70.702437;32
107R;-33.418899;-70.703331;33
107R;-33.408507;-70.707833;34
107R;-33.408625;-70.705464;35
107R;-33.405624;-70.704114;36
107R;-33.402849;-70.70234;37
107R;-33.400855;-70.69893;38
107R;-33.400121;-70.696547;39
107R;-33.400292;-70.694083;40
107R;-33.40201;-70.689216;41
107R;-33.403092;-70.684844;42
107R;-33.403238;-70.682984;43
107R;-33.402329;-70.679448;44
107R;-33.399696;-70.672182;45
107R;-33.398509;-70.670669;46
107R;-33.397611;-70.668805;47
107R;-33.395945;-70.658287;48
107R;-33.39529;-70.652413;49
107R;-33.396311;-70.644444;50
107R;-33.396892;-70.643181;51
107R;-33.400082;-70.629154;52
107R;-33.393223;-70.624376;53
107R;-33.393075;-70.624025;54
107R;-33.393854;-70.621607;55
107R;-33.39444;-70.621204;56
107R;-33.393123;-70.619886;57
107R;-33.393735;-70.618604;58
107R;-33.393951;-70.617221;59
107R;-33.393753;-70.615909;60
107R;-33.393124;-70.61451;61
107R;-33.391679;-70.613593;62
107R;-33.390308;-70.613474;63
107R;-33.388995;-70.61407;64
107R;-33.387913;-70.615358;65
107R;-33.387628;-70.61785;66
107R;-33.388011;-70.61912;67
107R;-33.388528;-70.619837;68
107R;-33.38738;-70.621122;69
107R;-33.386788;-70.622604;70
107R;-33.384651;-70.625885;71
107R;-33.382045;-70.632585;72
107R;-33.380644;-70.637209;73
107cI;-33.389511;-70.613739;0
107cI;-33.388544;-70.61451;1
107cI;-33.387877;-70.615603;2
107cI;-33.388848;-70.616431;3
107cI;-33.389631;-70.618448;4
107cI;-33.390239;-70.619016;5
107cI;-33.390994;-70.61944;6
107cI;-33.392593;-70.619765;7
107cI;-33.394074;-70.621087;8
107cI;-33.393075;-70.624025;9
107cI;-33.394052;-70.625906;10
107cI;-33.394663;-70.626222;11
107cI;-33.396184;-70.626324;12
107cI;-33.400082;-70.629154;13
107cI;-33.396892;-70.643181;14
107cI;-33.396437;-70.643897;15
107cI;-33.396007;-70.646132;16
107cI;-33.39529;-70.652413;17
107cI;-33.395848;-70.657993;18
107cI;-33.397559;-70.668938;19
107cI;-33.398531;-70.671099;20
107cI;-33.403034;-70.684184;21
107cI;-33.40201;-70.689031;22
107cI;-33.400259;-70.693855;23
107cI;-33.399974;-70.696014;24
107cI;-33.400153;-70.697571;25
107cI;-33.402126;-70.701536;26
107cI;-33.402775;-70.702371;27
107cI;-33.407005;-70.705246;28
107cI;-33.408565;-70.705897;29
107cI;-33.408507;-70.707833;30
107cR;-33.408507;-70.707833;0
107cR;-33.408625;-70.705464;1
107cR;-33.405624;-70.704114;2
107cR;-33.402849;-70.70234;3
107cR;-33.402167;-70.70144;4
107cR;-33.400305;-70.697493;5
107cR;-33.400057;-70.695876;6
107cR;-33.400292;-70.694083;7
107cR;-33.40201;-70.689216;8
107cR;-33.403092;-70.684844;9
107cR;-33.403238;-70.682984;10
107cR;-33.402329;-70.679448;11
107cR;-33.399696;-70.672182;12
107cR;-33.398509;-70.670669;13
107cR;-33.397611;-70.668805;14
107cR;-33.395489;-70.654403;15
107cR;-33.39529;-70.652413;16
107cR;-33.396311;-70.644444;17
107cR;-33.396892;-70.643181;18
107cR;-33.400082;-70.629154;19
107cR;-33.394633;-70.62516;20
107cR;-33.393312;-70.624559;21
107cR;-33.393075;-70.624025;22
107cR;-33.393795;-70.621762;23
107cR;-33.39444;-70.621204;24
107cR;-33.393123;-70.619886;25
107cR;-33.393895;-70.617941;26
107cR;-33.393696;-70.615738;27
107cR;-33.393124;-70.61451;28
107cR;-33.391942;-70.613699;29
107cR;-33.390671;-70.613437;30
107cR;-33.389511;-70.613739;31
108I;-33.542444;-70.788296;0
108I;-33.540022;-70.784811;1
108I;-33.537168;-70.78804;2
108I;-33.532792;-70.781846;3
108I;-33.533059;-70.777413;4
108I;-33.530223;-70.772674;5
108I;-33.527201;-70.775077;6
108I;-33.524513;-70.775417;7
108I;-33.509346;-70.775546;8
108I;-33.508933;-70.770382;9
108I;-33.510215;-70.763304;10
108I;-33.510766;-70.763;11
108I;-33.51023;-70.739628;12
108I;-33.510893;-70.737185;13
108I;-33.511887;-70.72714;14
108I;-33.507361;-70.716136;15
108I;-33.504483;-70.711892;16
108I;-33.501291;-70.710069;17
108I;-33.492339;-70.703517;18
108I;-33.487314;-70.699374;19
108I;-33.48354;-70.695477;20
108I;-33.484644;-70.692115;21
108I;-33.484271;-70.689781;22
108I;-33.484823;-70.688227;23
108I;-33.486328;-70.686644;24
108I;-33.48939;-70.682404;25
108I;-33.493421;-70.677621;26
108I;-33.499254;-70.66951;27
108I;-33.500394;-70.666483;28
108I;-33.502504;-70.658337;29
108I;-33.503773;-70.654444;30
108I;-33.507295;-70.638367;31
108I;-33.507118;-70.631997;32
108I;-33.507757;-70.624045;33
108I;-33.508662;-70.606679;34
108I;-33.509737;-70.592069;35
108I;-33.510858;-70.589695;36
108I;-33.510476;-70.588205;37
108I;-33.516965;-70.58344;38
108I;-33.520607;-70.58005;39
108I;-33.522552;-70.578944;40
108I;-33.522255;-70.556493;41
108I;-33.520669;-70.556925;42
108I;-33.51802;-70.558229;43
108I;-33.517708;-70.556493;44
108R;-33.517708;-70.556493;0
108R;-33.51802;-70.558229;1
108R;-33.520669;-70.556925;2
108R;-33.522255;-70.556493;3
108R;-33.522389;-70.5786;4
108R;-33.520358;-70.579682;5
108R;-33.517893;-70.582391;6
108R;-33.512927;-70.586087;7
