punto_id;punto_name;punto_lat;punto_lon
104;LIDER EXPRESS APOQUINDO;-33.40918746;-70.56797303
105;LIDER EXPRESS IRARRÁZAVAL;-33.45420412;-70.60617708
106;LIDER EXPRESS LOS DOMINICOS;-33.39047;-70.498851
107;LIDER EXPRESS PIEDRA ROJA ;-33.277328;-70.62877
108;LIDER EXPRESS COLINA;-33.217646;-70.685467
109;LIDER EXPRESS PEDRO FONTOVA;-33.35179027;-70.67027072
110;LIDER EXPRESS PROVIDENCIA SANTA ISABEL;-33.44680241;-70.62898855
111;LIDER EXPRESS GRECIA ;-33.45545128;-70.62712149
112;LIDER EXPRESS CONSISTORIAL;-33.48793867;-70.54926059
113;LIDER EXPRESS ROJAS MAGALLANES ;-33.534239;-70.553776
114;LIDER EXPRESS G AVENIDA ;-33.49014723;-70.65100159
115;LIDER EXPRESS CIUDAD DEL ESTE  ;-33.560031;-70.551684
116;LIDER EXPRESS 10 DE JULIO;-33.45439691;-70.65726427
117;LIDER EXPRESS SANTA ROSA;-33.4454407;-70.64564328
118;LIDER HIPER LOS DOMINICOS;-33.40103096;-70.51626025
119;LIDER EXPRESS MERCED;-33.43802448;-70.64504949
120;LIDER EXPRESS SAN MARTIN DOWN TOWN;-33.44424847;-70.65733169
121;LIDER EXPRESS VESPUCIO EL ROSAL;-33.47857094;-70.75544952
122;LIDER HIPER OESTE ;-33.5177768;-70.70951404
123;LIDER HIPER SANTA ROSA ;-33.54554634;-70.63387259
124;LIDER HIPER QUILICURA. ;-33.356711;-70.7283
125;LIDER EXPRESS TOMAS MORO.;-33.42538521;-70.55391988
126;LIDER HIPER RECOLETA. ;-33.39379241;-70.64239675
127;LIDER LAS BRUJAS LA REINA;-33.44162454;-70.53549149
128;LIDER HIPER GRAN AVENIDA. ;-33.51231365;-70.65717399
129;LIDER LA PINTANA;-33.58582;-70.62848095
130;LIDER HIPER MELIPILLA;-33.68082372;-71.20348699
131;LIDER HIPER GENERAL VELASQUEZ. ;-33.45307833;-70.69173
132;LIDER HIPER SAN PABLO ;-33.44489873;-70.72278986
133;LIDER HIPER LA REINA.;-33.4625346;-70.5471596
134;LIDER HIPER VESPUCIO. ;-33.46258442;-70.57430507
135;LIDER HIPER SANTA AMALIA. ;-33.543967;-70.57056
136;LIDER SAN JOAQUIN;-33.48311483;-70.62058239
137;LIDER HIPER SAN BERNARDO. ;-33.59813767;-70.69639172
138;LIDER HIPER 3 PONIENTE  ;-33.52075679;-70.77786504
139;LIDER HIPER NOS ;-33.62958009;-70.71325341
140;LIDER EXPRESS BUIN-SAN MARTIN;-33.73449936;-70.73557649
141;LIDER EXPRESS MAIPU-ISABEL RIQUELME;-33.48530651;-70.73885508
142;LIDER EXPRESS PORTUGAL;-33.45007326;-70.63467174
143;LIDER EXPRESS LAGUNA DEL SOL;-33.46801861;-70.65462388
144;LIDER EXPRESS SALVADOR-ÑUÑOA;-33.44976341;-70.62155457
145;ACUENTA CERRILLOS;-33.490067;-70.723027
146;ACUENTA CARMEN MAIPU;-33.52105445;-70.76206301
147;ACUENTA CUIDAD SATELITE;-33.55369251;-70.79446925
148;ACUENTA  PEÑAFLOR  ;-33.60923922;-70.86666103
149;ACUENTA EL MONTE;-33.68138884;-70.98241971
150;ACUENTA TRAVESIA  ;-33.45828521;-70.73830054
151;ACUENTA QUINTA NORMAL;-33.42834067;-70.70461083
152;ACUENTA CARRASCAL;-33.415845;-70.71174667
153;ACUENTA RENCA PETERSEN;-33.40919017;-70.74639418
154;ACUENTA QUILICURA AV MATTA;-33.36719204;-70.71489528
155;ACUENTA RENCA JAIME GUZMAN;-33.40226617;-70.70236322
156;ACUENTA CONCHALI SANTA INES;-33.39695083;-70.67730083
157;ACUENTA CONCHALI  ;-33.37971811;-70.66473591
158;ACUENTA VIVACETA ;-33.42280788;-70.66227933
159;ACUENTA RECOLETA NORTE;-33.37887957;-70.63884907
160;ACUENTA LAMPA;-33.28320734;-70.87905927
161;ACUENTA EYZAGUIRRE ORIENTE;-33.614985;-70.597701
162;ACUENTA DOMINGO TOCORNAL;-33.60362684;-70.58224062
163;ACUENTA CERRO NAVIA;-33.41541581;-70.74231102
164;ACUENTA LOS MORROS;-33.58295;-70.676805
165;ACUENTA GABRIELA;-33.58230976;-70.6059885
166;ACUENTA EL BOSQUE;-33.572894;-70.665832
167;ACUENTA ORIENTALES;-33.46965175;-70.55338847
168;ACUENTA LA FLORIDA SOTERO DEL RIO;-33.53902334;-70.60460434
169;ACUENTA LO OVALLE;-33.50844172;-70.67790257
170;ACUENTA LA GRANJA;-33.55678389;-70.62665204
171;ACUENTA BUIN;-33.73202346;-70.73999123
172;ACUENTA SAN BERNARDO EUCALIPTUS;-33.60892117;-70.70280734
173;ACUENTA PAINE;-33.80807391;-70.73710974
174;ACUENTA RINCONADA;-33.50546773;-70.78975468
175;ACUENTA ISLA DE MAIPO;-33.751563;-70.900562
176;EKONO RECOLETA EINSTEIN;-33.40571451;-70.64328007
177;EKONO VIC MACK TRINIDAD;-33.54697044;-70.58805253
178;EKONO ELIODORO YANEZ;-33.43320193;-70.61679507
179;EKONO INDEPENDENCIA;-33.42365508;-70.65539488
180;EKONO BELLAVISTA;-33.43312813;-70.64327462
181;EKONO 1 TRANSVERSAL;-33.56524567;-70.79902806
182;EKONO IRARRAZAVAL;-33.45318402;-70.62290758
183;LIDER HIPER LO MARCOLETA;-33.36027056;-70.74519186
184;RENCA MIRAFLORES;-33.3996393;-70.75513613
185;EKONO PROVIDENCIA;-33.42689316;-70.61624372
186;EKONO COLOMBIA;-33.52181361;-70.59057512
187;EKONO JOSÉ LUIS COO;-33.60905503;-70.57405138
188;EKONO PEDRO DE VALDIVIA;-33.47293505;-70.60650772
189;EKONO TOBALABA;-33.42524525;-70.59263818
190;EKONO VITACURA;-33.39631845;-70.58160926
191;EKONO RAMÓN CRUZ;-33.48475166;-70.58519412
192;EKONO PRIMO DE RIVERA;-33.49216947;-70.73908744
193;EKONO ALC. JORGE MONCKEBERG;-33.47228333;-70.58745333
194;EKONO LO BARNECHEA;-33.35985228;-70.50586784
195;EKONO LO OVALLE;-33.512567;-70.664886
196;EKONO AV. CENTRAL;-33.49793356;-70.68783869
197;EKONO MONSEÑOR LARRAÍN;-33.67473627;-70.94593153
198;EKONO GRAJALES;-33.44886667;-70.66555833
199;EKONO L. B. O´HIGGINS;-33.44908044;-70.67368952
200;EKONO CURICÓ;-33.4460089;-70.64287399
201;EKONO VICUÑA MACKENNA;-33.6109281;-70.87877293
202;EKONO AV. SEGUNDA TRANSVERSAL;-33.51598911;-70.74752033
203;EKONO MONJITAS;-33.43708393;-70.64760589
204;EKONO ARTIGAS;-33.44515304;-70.5992919
205;EKONO AV. PORTUGAL;-33.44549776;-70.63660021
206;EKONO LAS REJAS SUR;-33.46385003;-70.70491356
207;EKONO LAS TORRES;-33.47909891;-70.73164986
208;EKONO EL DESCANSO;-33.47012791;-70.75058978
209;EKONO LAGUNA SUR;-33.46004475;-70.75208422
210;EKONO BAGDAD;-33.5448472;-70.76922405
211;EKONO AV. LO CRUZAT;-33.35870344;-70.72105258
212;EKONO SAN PABLO;-33.43545453;-70.67622005
213;EKONO CUATRO PONIENTE;-33.52480983;-70.7919081
214;EKONO SANTA LUISA;-33.35133466;-70.73952572
215;EKONO PDTE. GABRIEL GONZALEZ VIDELA;-33.53617906;-70.78645999
216;EKONO CARRASCAL;-33.42325722;-70.6939116
217;EKONO GALILEO;-33.49818458;-70.72871417
218;EKONO BANDERA;-33.43418885;-70.65310319
219;EKONO LAS INDUSTRIAS;-33.50345413;-70.62725909
220;EKONO JUAN DE DIOS MALEBRÁN;-33.59536433;-70.59040345
221;EKONO SAN DIEGO;-33.44781888;-70.65112868
222;EKONO COVENTRY;-33.44891173;-70.58054204
223;EKONO AV. INDEPENDENCIA;-33.41734004;-70.65650571
224;EKONO LOS LEONES;-33.43643962;-70.60118992
225;EKONO AV. RECOLETA;-33.42889966;-70.64695108
226;EKONO EL SALTO;-33.41089003;-70.63654817
227;EKONO EL TRANQUE;-33.43335422;-70.77072685
228;EKONO AV. LIRA;-33.44875728;-70.6390287
229;EKONO AV BRASIL;-33.44509353;-70.66500149
230;EKONO FROILAN ROA;-33.5023829;-70.60056888
231;EKONO SANTA ISABEL;-33.44523127;-70.61985629
232;EKONO GRAN AVENIDA;-33.53370791;-70.66314487
233;EKONO EL OLIMPO;-33.51209933;-70.77551263
234;LIDER EXPRESS IRARRAZAVAL 2;-33.4539982;-70.57535248
235;EKONO VICUÑA MACKENNA II;-33.53513708;-70.59338728
236;EKONO MANQUEHUE SUR;-33.41425982;-70.56579345
237;LIDER BUIN BERNARDO OHIGGINS;-33.73406385;-70.74895761
238;LIDER HIPER PUDAHUEL TENIENTE CRUZ;-33.4365048;-70.74927109
239;LIDER EXPRESS JOSE DOMINGO CAÑAS;-33.45597076;-70.61531847
240;LIDER HIPER MAIPU CAMINO A MELIPILLA;-33.541184;-70.768076
241;EKONO SAN PABLO II;-33.441714;-70.762498
242;EKONO INDEPENDENCIA II;-33.386557;-70.678347
243;EKONO LAGUNA SUR II;-33.461598;-70.743316
244;HIPER LIDER PEÑAFLOR;-33.608683;-70.85625
245;ACUENTA CURACAVI;-33.402531;-71.126222
246;59-SERVIESTADO;-33.40102831;-70.51623337
247;60-SERVIESTADO;-33.44272566;-70.644872
248;61-SERVIESTADO;-33.486436;-70.750752
249;64-SERVIESTADO;-33.53329836;-70.66306932
250;66-SERVIESTADO;-33.50796909;-70.75917383
251;74-SERVIESTADO;-33.39605624;-70.67138398
252;83-SERVIESTADO;-33.68207521;-71.21380708
253;94-SERVIESTADO;-33.6109281;-70.87877293
254;112-SERVIESTADO;-33.59954944;-70.57748517
255;156-SERVIESTADO;-33.49015569;-70.63130684
256;202-CRP PROVIDENCIA;-33.41922206;-70.60100524
257;206-CRP SAN BERNARDO;-33.59167954;-70.70390047
258;213-APUMANQUE;-33.41025089;-70.56901098
259;221-CRP PUENTE ALTO;-33.61234144;-70.57535194
260;226-MIRAFLORES;-33.43910155;-70.64547658
261;229-CRP REPUBLICA;-33.4520955;-70.68204693
262;250-CRP ESTADO;-33.442958;-70.648471
263;256-SUP. LIDER GRAN AVENIDA;-33.51229164;-70.65708854
264;258-CRP LA FLORIDA;-33.51865254;-70.60002583
265;302-MALL PARQUE ARAUCO;-33.40036695;-70.57631265
266;303-LIDER EL ALBA;-33.40102831;-70.51623337
267;304-JUMBO BILBAO;-33.43115065;-70.57874111
268;305-JUMBO ALTO LAS CONDES;-33.38904057;-70.54556044
269;308-LIDER MACUL;-33.47415316;-70.59890147
270;310-MONTSERRAT IRARRAZAVAL;-33.45320082;-70.61544197
271;314-EL MOLINO SANTA ROSA;-33.4723934;-70.64223536
272;316-JUMBO MAIPU;-33.48562899;-70.75146343
273;318-MONTSERRAT MAIPU;-33.53146787;-70.77504674
274;319-MALL PLAZA OESTE TOTTUS;-33.51506134;-70.71741989
275;321-SANTA ISABEL MELIPILLA;-33.69152417;-71.21501683
276;322-SANTA ISABEL SAN PABLO;-33.44017841;-70.70182802
277;325-LIDER MAIPU;-33.48156735;-70.74546174
278;331-MONTSERRAT INDEPENDENCIA;-33.40693226;-70.66052436
279;336-MONTSERRAT EL PEÑON;-33.5946649;-70.55872528
280;340-SANTA ISABEL EL BOSQUE;-33.55034267;-70.67225258
281;373-SANTA ISABEL LA REINA;-33.4526017;-70.56074049
282;374-SANTA ISABEL GRECIA ;-33.46953054;-70.57455351
283;377-MALL PLAZA VIVACETA;-33.42030144;-70.66312044
284;380-SANTA ISABEL LA GRANJA;-33.52809713;-70.63540359
285;383-LIDER VITACURA;-33.38648768;-70.56810589
286;396-SAN FRANCISCO SAN BERNARDO;-33.5942756;-70.69895949
287;397-MONTSERRAT QUINTA NORMAL;-33.431504;-70.692454
288;398-SAN FRANCISCO BUIN;-33.73200032;-70.7360597
289;403-CENTRO COMERCIAL TIKAL;-33.45409557;-70.6883586
290;404-LIDER SANTA AMALIA;-33.54354142;-70.56493158
291;405-LIDER LA REINA;-33.4625346;-70.54715961
292;406-EL MERCURIO;-33.38395175;-70.59256643
293;414-Sup. Montserrat El Bosque;-33.57427011;-70.69086563
294;416-UNIVERSIDAD DE CHILE BEAUCHEF;-33.4573007;-70.66381229
295;417-MALL PLAZA LYON;-33.42280189;-70.60934021
296;418-LIDER QUILIN;-33.48523393;-70.57936076
297;EL RINCON DEL GUSTO MAIPU;-33.53442777;-70.78499317
298;426-SODIMAC RENCA;-33.39759061;-70.68553679
299;439-LIDER RECOLETA;-33.39382816;-70.64247582
300;442-LIDER LAS CONDES;-33.37071232;-70.51239755
301;446-DERCO QUILICURA;-33.36991472;-70.70672087
302;454-JUMBO PAJARITOS (EX MONTECARLO);-33.49796996;-70.7572239
303;457-JUMBO LA FLORIDA;-33.51071617;-70.60851559
304;460-MUNICIPALIDAD DE CONCHALI;-33.39823886;-70.66966449
305;464-TOPs PUENTE ALTO;-33.60129009;-70.57771977
306;471-SHOPPING LA DEHESA;-33.35295179;-70.52079272
307;474-JUMBO LA REINA;-33.42865955;-70.54065413
308;475-MONTSERRAT CONCHALI;-33.3953728;-70.67197428
309;481-DGA CIVIL;-33.44093974;-70.61789931
310;495-SANTA ISABEL RENCA;-33.40683057;-70.70053385
311;498-MALL DEL CENTRO;-33.43516897;-70.65142355
312;506-JUMBO LA DEHESA;-33.35835041;-70.51703954
313;507-MALL PLAZA NORTE;-33.36810778;-70.67771798
314;517-JUMBO PENALOLEN;-33.48683307;-70.55765874
315;518-SANTA ISABEL CAMPANARIO;-33.52225851;-70.57914236
316;523-MALL MELIPILLA;-33.68496703;-71.21372508
317;532-SANTA ISABEL MAPOCHO;-33.43388359;-70.64942856
318;533-MONTSERRAT PAJARITOS;-33.46778922;-70.73003196
319;534-MONSERRAT PAINE;-33.81424288;-70.74300228
320;551-SAN FRANCISCO TALAGANTE LOS AROMOS;-33.656297;-70.90982
321;558-SANTA ISABEL EL ALBA (EX MONTECARLO);-33.53970893;-70.57198985
322;560-SANTA ISABEL CIUDAD SATELITE;-33.56051014;-70.78675715
323;563-SANTA ISABEL HUERFANOS;-33.44011211;-70.65709652
324;567-CENTRO COMERCIAL  FRANKLIN;-33.47332636;-70.64673178
325;576-SANTA ISABEL LONQUEN;-33.62344114;-70.79886254
326;581-TOTTUS PUENTE ALTO;-33.59380738;-70.57936142
327;586-BODEGAS SAN FRANCISCO;-33.45080099;-70.78413563
328;589-ENAER;-33.56936227;-70.68694071
329;590-LIDER QUILICURA;-33.360227;-70.72986
330;639-PORTAL EXPOSICION;-33.45123192;-70.6777745
331;648-MALL QUILICURA;-33.36746941;-70.73085441
332;653-MONTSERRAT ISLA DE MAIPO;-33.75414543;-70.90192362
333;654-CTI;-33.52036542;-70.75544136
334;661-ACADEMIA DE GUERRA;-33.4448629;-70.53632398
335;666-INTERMODAL;-33.53662611;-70.66540141
336;667-JUMBO PLAZA PUENTE ALTO;-33.61169811;-70.57697778
337;668-METRO ESTACION TOBALABA;-33.418081;-70.601564
338;669-MALL PLAZA TOBALABA;-33.56941612;-70.55486733
339;683-LIDER LAS REJAS;-33.45717127;-70.70633884
340;684-LIDER OESTE;-33.51733622;-70.70984589
341;686-SANTIAGO CENTRO;-33.44338828;-70.64976092
342;691-PENAFLOR;-33.60840383;-70.89961389
343;698-SANTA ISABEL LA TRAVESIA;-33.451482;-70.763151
344;702-CENTRO COMERCIAL PUMAY;-33.510484;-70.757889
345;707-SANTA ISABEL LO MARCOLETA;-33.36048697;-70.7453896
346;709-SANTA ISABEL VALLE GRANDE;-33.323775;-70.746776
347;713-SANTA ISABEL ACUENTA GABRIELA;-33.58239747;-70.60582291
348;725-MALL PLAZA SUR;-33.62948511;-70.71326824
349;730-SAN ANTONIO II;-33.43958746;-70.64798046
350;731-MUNICIPALIDAD VITACURA;-33.39540034;-70.60004201
351;745-SANTA ISABEL BUSTAMANTE;-33.45483501;-70.62978636
352;749-LIDER CENTRAL;-33.503596;-70.757311
353;752-LIDER SHOPPING PUENTE ALTO;-33.59954944;-70.57748517
354;756-TOTTUS EL BOSQUE;-33.55395396;-70.67508439
355;757-MONTSERRAT COLINA;-33.20486651;-70.6756368
356;759-TOTTUS NATANIEL;-33.45356944;-70.65277054
357;763-LIDER ESPACIO URBANO;-33.44131353;-70.53537466
358;768-SANTA ISABEL CERRO NAVIA;-33.42928442;-70.73603719
359;ROSA DEL CARMEN ORTIZ VIDAL;-33.48037982;-70.72055252
360;790- MONSERRAT PEÑALOLEN;-33.47611253;-70.54340247
361;791-JUMBO CONCHA Y TORO;-33.57166778;-70.58294397
362;794-EASY OCHAGAVIA;-33.53237497;-70.68285552
363;802-MALL PASEO SANTA FILOMENA;-33.42884622;-70.64448419
364;808-TOTTUS LA FLORIDA;-33.519805;-70.595659
365;810-SANTA ISABEL LA CISTERNA;-33.51801682;-70.65880359
366;813-COSTANERA CENTER;-33.41777537;-70.60817181
367;815-SANTA ISABEL HUECHURABA;-33.3476445;-70.67033791
368;817-STRIP CENTER MELIPILLA;-33.68097949;-71.19345709
369;825-ESPACIO URBANO MAIPU;-33.51062125;-70.75736584
370;849-SERVIESTADO;-33.41430637;-70.60383468
371;880-SERVIESTADO;-33.51865254;-70.60002583
372;883-SERVIESTADO;-33.6008218;-70.57781592
373;885-SERVIESTADO;-33.52665739;-70.59636822
374;889-SERVIESTADO;-33.51733622;-70.70984589
375;891-SERVIESTADO;-33.43499796;-70.68022995
376;924-SERVIESTADO;-33.501358;-70.654389
377;925-SERVIESTADO;-33.58303;-70.628772
378;927-SERVIESTADO;-33.43061221;-70.72070705
379;934-SERVIESTADO;-33.53958299;-70.57176677
380;935-SERVIESTADO;-33.47778024;-70.54418706
381;937-SERVIESTADO;-33.43208276;-70.69111059
382;LALITO SN RAMON;-33.53259911;-70.64443457
383;941-SERVIESTADO;-33.60808837;-70.57542239
384;LUIS ARAYA CARVAJAL;-33.39034955;-70.69679457
385;959-SERVIESTADO;-33.47233065;-70.6482392
386;975-SERVIESTADO;-33.43788426;-70.64825045
387;979-SERVIESTADO;-33.4362748;-70.65084421
388;980-SERVIESTADO;-33.44970599;-70.67353148
389;981-SERVIESTADO;-33.42900787;-70.64704488
390;982-SERVIESTADO;-33.45062299;-70.67811003
391;986-SERVIESTADO;-33.45382053;-70.57107139
392;987-SERVIESTADO;-33.43872044;-70.65523364
393;994-SERVIESTADO;-33.45062299;-70.67811003
394;996-SERVIESTADO;-33.56087405;-70.78582651
395;MARION;-33.466487;-70.710417
396;LOS PEQUES SN JOAQUIN;-33.51340381;-70.62299239
397;NISSY LA PINTANA;-33.56360171;-70.62268808
398;ERICHOPER;-33.37779948;-70.62318232
399;DON ORLANDO RENCA;-33.40400045;-70.73299013
400;NOLBERTO VALDES NAVARRO;-33.5017199;-70.56833146
401;BAZAR LA KUKA;-33.38842874;-70.64229926
402;DAVICITO;-33.43343054;-70.73272097
403;LICORES JUAN INAREJO;-33.42147769;-70.69780225
404;LEONCITA;-33.55014139;-70.57490278
405;ATEMIS COMPUTACION;-33.57983789;-70.58762524
406;JOSE MANUEL NAVARRETE OSSES;-33.426896;-70.661737
407;ALMACEN GERUDA LO ESPEJO;-33.52312601;-70.68083991
408;ALMACEN;-33.54062056;-70.63109833
409;JUANA HUENUN;-33.5851606;-70.68530936
410;BAZAR ANGELES;-33.3621937;-70.74229694
411;DON LUIS;-33.62093324;-70.61188779
412;BUSTAMANTE;-33.47248139;-70.70665139
413;EDGAR COSME PORTAL;-33.44146449;-70.70659197
414;KIOSKO LAS CARRETAS;-33.431578;-70.578449
415;JUANITA CERRO NAVIA;-33.4164973;-70.7529148
416;LOS CHINCHILLOS;-33.46602302;-70.55163276
417;LA VALE EL BOSQUE;-33.56782291;-70.68380736
418;FREDDY EDISON VALENZUELA RIQUELME ;-33.57714472;-70.65079083
419;MARIA TERESA;-33.53696989;-70.64501312
420;POMPEYITA;-33.51286149;-70.67795612
421;KIOSKO MARIAN LA FLORIDA;-33.56301274;-70.59963386
422;OASIS;-33.5136736;-70.7557102
423;BAZAR MARY LA FLORIDA;-33.54676032;-70.59967952
424;JUAN BAUTISTA VIDAL BARRIENTOS;-33.554043;-70.570259
425;LOTO;-33.60932778;-70.57531944
426;MIGUEL AGUILERA;-33.47595427;-70.55766685
427;PUNTO ARAUCO;-33.47031701;-70.62870143
428;MONICA PILAR ESPINOZA MARTINEZ;-33.40025205;-70.62899449
429;ROSITA;-33.50508466;-70.68682411
430;ELLEN MARLENE MOSCOSO GAS;-33.59360142;-70.55635617
431;GUILLERMINA ESTER;-33.57857107;-70.67307655
432;D LLA FRUIT;-33.36556411;-70.70641176
433;D Y D;-33.549845;-70.565777
434;CAMILA PUDAHUEL;-33.43705396;-70.74709686
435;MARKITO;-33.49450266;-70.66145075
436;ALMACEN CHARLY CHICO;-33.58593158;-70.64509318
437;MINIMARKET ENRIQUE;-33.60670333;-70.70326333
438;FERNANDA;-33.57657313;-70.70288922
439;GLADYS;-33.62461778;-70.69900069
440;DON BETO;-33.57561036;-70.66313081
441;FELIDOR GONZALEZ VENEGAS;-33.39390208;-70.64680362
442;JUANA DEL CARMEN;-33.371393;-70.632004
443;ISABEL PETRONILA ARCAYA G;-33.54208479;-70.7880081
444;BOTILLERIA CAROLINA;-33.57860707;-70.65965299
445;SANTA CRISTINA EL BOSQUE;-33.547443;-70.680801
446;SAN ANDRES;-33.43821218;-70.70691834
447;ALMACEN LA ESCALERA SAN JOAQUIN;-33.48995339;-70.63489317
448;LA VEGUITA;-33.53626;-70.655041
449;COM GONZALEZ CERRO NAVIA;-33.41671244;-70.75065131
450;ALMACEN C Y S;-33.58111712;-70.64346522
451;JUAN MUÑOZ;-33.41934605;-70.72934523
452;ISABEL C CISTERNA MATURA;-33.54536062;-70.58876459
453;SANTA TERESA;-33.53307094;-70.77260816
454;CIBER ACTION;-33.35425735;-70.72055133
455;KAREN;-33.54251982;-70.65130712
456;NANCY;-33.43096399;-70.67654841
457;EL NEGRITO RENCA;-33.40662805;-70.72703411
458;LOS 121 LO ESPEJO;-33.51517218;-70.6817731
459;LENNY;-33.36043663;-70.75978082
460;ALMACEN Y BAZAR;-33.593425;-70.623233
461;LEOCRISMA;-33.48197255;-70.52573035
462;SAN RICARDO LA PINTANA;-33.586301;-70.643728
463;LUAN RENCA;-33.39701578;-70.74153056
464;TIENDA UPA!-SHELL  (F.181);-33.46513991;-70.59885261
465;TIENDA UPA!-SHELL  (F.663);-33.479164;-70.75429
466;TIENDA UPA!-SHELL  (F.448);-33.36687185;-70.4970974
467;TIENDA UPA!-SHELL  (F.652);-33.54697044;-70.58805253
468;TIENDA UPA!-SHELL  (F.617);-33.51781761;-70.77541546
469;CLAUDIA URRUTIA;-33.48071453;-70.57096293
470;BAZAR ARIEL LO ESPEJO;-33.51075872;-70.67345605
471;KEVIN;-33.43358305;-70.67832213
472;VILUM MARKET CERRO NAVIA;-33.42583143;-70.74787659
473;TIENDA UPA!-SHELL  (F.165);-33.40281629;-70.51680178
474;ANITA;-33.50407076;-70.68444073
475;ROSA CARVAJAL CONTRERAS;-33.550491;-70.61544
476;BAZAR TODO ESCOLAR;-33.36392018;-70.73446939
477;EL TALENTO QUILICURA;-33.35335555;-70.71850258
478;JUAN MIGUEL CARDENAS ORTEGA;-33.425335;-70.662338
479;LAS ROSAS;-33.58947556;-70.66714197
480;TIENDA UPA!-SHELL  (F.152);-33.42366506;-70.57983043
481;PATRICIA;-33.4519176;-70.68128984
482;BAZAR CLAUDIA;-33.5777222;-70.63939388
483;EL OSITO;-33.52710767;-70.79710006
484;EL TAMBO;-33.56875636;-70.66715409
485;LAS PRINCESITAS;-33.5787774;-70.63950786
486;LEINA ANDRAWES BOULES HEJAZEEN;-33.41527122;-70.55936936
487;TIENDA UPA!-SHELL  (F.107);-33.43206206;-70.5850937
488;EL DROOPY;-33.49713362;-70.76894585
489;ANITA;-33.48964976;-70.64108214
490;BRINDIS;-33.59607816;-70.70512298
491;ARIAS MARKET;-33.45961626;-70.62877382
492;SAN VICENTE;-33.55480487;-70.66083137
493;JENNY ALVAREZ FUENTES;-33.494825;-70.686703
494;LA COTE;-33.425554;-70.739746
495;EL GRIFO;-33.36591558;-70.75143985
496;PAULA;-33.43792122;-70.63682714
497;TIENDA UPA!-SHELL  (F.122);-33.36282702;-70.51497559
498;TIENDA UPA!-SHELL  (F.159);-33.48489469;-70.69734405
499;ECOMARKET S;-33.45808779;-70.74007653
500;TIENDA UPA!-SHELL  (F.140);-33.4091257;-70.54494346
501;TIENDA UPA!-SHELL  (F.793);-33.42675148;-70.60201942
502;TIENDA UPA!-SHELL  (F.123);-33.35476495;-70.53145078
503;SAY HERMINIA BALBOA FLORES;-33.504356;-70.687401
504;RODRIGO;-33.49859167;-70.73634667
505;DONDE LA NANCY;-33.34993476;-70.73917167
506;ANDREA - ANDRES;-33.471605;-70.633251
507;DONDE LAS CHIQUILLAS JESSICA Y SILVIA;-33.35328741;-70.73422546
508;VILLA ALEGRE;-33.49721469;-70.72433596
509;JOSE HERMIDA ARBUCH;-33.41747061;-70.67665239
510;MINIMARKET;-33.43286232;-70.73011005
511;MARCELA VASQUEZ VERA;-33.58772333;-70.66760875
512;DON RAMON;-33.44396256;-70.70253486
513;ZORAIDA ZEVALLOS HUANCA;-33.434875;-70.680357
514;JUAN PABLO MORENO VERA;-33.44460709;-70.69358776
515;ETIENNE;-33.56927511;-70.6673435
516;ALMACEN LA ITA;-33.58486968;-70.5588006
517;BAZAR;-33.56172417;-70.7860125
518;PROVISIONES OLGUITA RECOL;-33.38457392;-70.65359252
519;MARINA CORREA;-33.35735359;-70.689651
520;SANTA OLGA;-33.41304471;-70.67511298
521;LA FAMILIA;-33.46199801;-70.69857821
522;LIBRERIA JIT VITACURA;-33.39137821;-70.55346231
523;MARTINA;-33.47399396;-70.72329396
524;KIOSKO BIP VITACURA LAS U;-33.38226225;-70.54683156
525;MINIMARKET KEKO;-33.474366;-70.698641
526;LOS SOCIOS EST CENTRAL;-33.46860798;-70.71326698
527;CONFITERIA Y CAFETERIA SN;-33.49764083;-70.63988722
528;ANGEMAR 13 SN MIGUEL;-33.51211963;-70.64060504
529;FRANCISCO JAVIER GONZALEZ;-33.55767892;-70.62410364
530;JOVI LA GRANJA;-33.55013832;-70.62641673
531;DON REMI CERRILLOS;-33.50827955;-70.73409331
532;SANTA ELENA LA GRANJA;-33.54648579;-70.63026615
533;YASNITA Y CARLITOS EST CE;-33.47005404;-70.69929737
534;LUIS MORA CERRILLOS;-33.49056193;-70.71528509
535;MINIMARKET JUAN PABLO;-33.47404759;-70.70340285
536;SANTA TERESITA LO ESPEJO;-33.50783;-70.689894
537;MINIMARKET SAN LUIS;-33.52747626;-70.69725252
538;BOTILLERIA GILBERTO HUECH;-33.36827503;-70.63843017
539;LOS LAGOS;-33.48265609;-70.56397007
540;BAZAR LOS CRUCES;-33.41642667;-70.764905
541;GOOD LUCK;-33.42169261;-70.64447964
542;MYC;-33.50258381;-70.6240816
543;TIENDA UPA!-SHELL  (F.130);-33.43411096;-70.63999388
544;NUESTROS QUERUBINES;-33.55985636;-70.63471979
545;MINIMARKET ESPERANZA;-33.42927823;-70.6768387
546;JUAN OMAR PEZZO ZONCO;-33.52776505;-70.59599876
547;KARINA;-33.45443709;-70.6372928
548;CAMILA SANTIAGO;-33.43502321;-70.67486313
549;EL PAJARO LOCO;-33.47488098;-70.56331402
550;TIENDA UPA!-SHELL  (F.125);-33.37723421;-70.57068202
551;TIO ARTURO CERRILLOS;-33.48202372;-70.68860565
552;PANADERIA VILLA MEXICO CE;-33.50749194;-70.73012568
553;ARCANGEL MIGUEL;-33.50259033;-70.7293034
